uberon_id	cui
UBERON:0006136	UMLS:C0501409
UBERON:0006197	UMLS:C2698201
UBERON:0006199	UMLS:C0226544
UBERON:0006203	UMLS:C0229316
UBERON:0006217	UMLS:C0231056
UBERON:0006257	UMLS:C1283960
UBERON:0006259	UMLS:C1517769
UBERON:0006266	UMLS:C1513875
UBERON:0006267	UMLS:C1518429
UBERON:0006268	UMLS:C1518430
UBERON:0006275	UMLS:C1283967
UBERON:0006296	UMLS:C0231088
UBERON:0006300	UMLS:C0231090
UBERON:0006311	UMLS:C0459556
UBERON:0006314	UMLS:C0005889
UBERON:0006318	UMLS:C0229105
UBERON:0006320	UMLS:C0582817
UBERON:0006321	UMLS:C0582816
UBERON:0006322	UMLS:C0582819
UBERON:0006323	UMLS:C0582818
UBERON:0006329	UMLS:C1515063
UBERON:0006330	UMLS:C0930558
UBERON:0006345	UMLS:C1284048
UBERON:0006347	UMLS:C1707451
UBERON:0006349	UMLS:C0282640
UBERON:0006356	UMLS:C1707930
UBERON:0006378	UMLS:C0042640
UBERON:0006447	UMLS:C0457871
UBERON:0006448	UMLS:C0457872
UBERON:0006449	UMLS:C0457874
UBERON:0006450	UMLS:C0457873
UBERON:0006451	UMLS:C0457875
UBERON:0006452	UMLS:C0457862
UBERON:0006453	UMLS:C0457863
UBERON:0006454	UMLS:C0457864
UBERON:0006455	UMLS:C0457865
UBERON:0006456	UMLS:C0457866
UBERON:0006457	UMLS:C0457859
UBERON:0006458	UMLS:C0457860
UBERON:0006459	UMLS:C0457861
UBERON:0006460	UMLS:C0457876
UBERON:0006461	UMLS:C0457877
UBERON:0006462	UMLS:C0457878
UBERON:0006463	UMLS:C0457879
UBERON:0006464	UMLS:C0457880
UBERON:0006465	UMLS:C0457867
UBERON:0006466	UMLS:C0457868
UBERON:0006467	UMLS:C0457869
UBERON:0006468	UMLS:C0457870
UBERON:0006469	UMLS:C0457851
UBERON:0006470	UMLS:C0457858
UBERON:0006471	UMLS:C1272527
UBERON:0006472	UMLS:C1272528
UBERON:0006473	UMLS:C1272536
UBERON:0006474	UMLS:C1272491
UBERON:0006475	UMLS:C1272492
UBERON:0006476	UMLS:C1272494
UBERON:0006477	UMLS:C1272495
UBERON:0006478	UMLS:C1272498
UBERON:0006479	UMLS:C1272499
UBERON:0006480	UMLS:C1272500
UBERON:0006481	UMLS:C1272509
UBERON:0006482	UMLS:C1272511
UBERON:0006483	UMLS:C1272512
UBERON:0006484	UMLS:C1272513
UBERON:0006485	UMLS:C1272514
UBERON:0006486	UMLS:C1272514
UBERON:0006488	UMLS:C0457853
UBERON:0006489	UMLS:C0457852
UBERON:0006490	UMLS:C0457854
UBERON:0006491	UMLS:C0457855
UBERON:0006492	UMLS:C0457856
UBERON:0006493	UMLS:C0457857
UBERON:0006497	UMLS:C0448494
UBERON:0006499	UMLS:C1744541
UBERON:0006502	UMLS:C1744540
UBERON:0006505	UMLS:C1709453
UBERON:0006517	UMLS:C0022651
UBERON:0006518	UMLS:C1285106
UBERON:0006531	UMLS:C0028863
UBERON:0006531	UMLS:C0224134
UBERON:0006531	UMLS:C0229105
UBERON:0006531	UMLS:C0448311
UBERON:0006531	UMLS:C0582816
UBERON:0006531	UMLS:C0582817
UBERON:0006531	UMLS:C4248929
UBERON:0006534	UMLS:C1707510
UBERON:0006538	UMLS:C1514899
UBERON:0006558	UMLS:C0024235
UBERON:0006564	UMLS:C0226433
UBERON:0006574	UMLS:C0821671
UBERON:0006585	UMLS:C0682674
UBERON:0006586	UMLS:C1518679
UBERON:0006588	UMLS:C0230247
UBERON:0006589	UMLS:C0035877
UBERON:0006614	UMLS:C0225205
UBERON:0006615	UMLS:C0226504
UBERON:0006636	UMLS:C0226408
UBERON:0006643	UMLS:C0227999
UBERON:0006651	UMLS:C1512521
UBERON:0006653	UMLS:C0227769
UBERON:0006657	UMLS:C1261046
UBERON:0006660	UMLS:C0225358
UBERON:0006666	UMLS:C0042448
UBERON:0006670	UMLS:C0230162
UBERON:0006676	UMLS:C0225357
UBERON:0006678	UMLS:C1517293
UBERON:0006679	UMLS:C0225594
UBERON:0006689	UMLS:C2339893
UBERON:0006691	UMLS:C0228121
UBERON:0006692	UMLS:C0037922
UBERON:0006692	UMLS:C1522467
UBERON:0006698	UMLS:C0228376
UBERON:0006718	UMLS:C1512882
UBERON:0006719	UMLS:C1517045
UBERON:0006720	UMLS:C0034001
UBERON:0006723	UMLS:C0229503
UBERON:0006724	UMLS:C0037960
UBERON:0006725	UMLS:C0229477
UBERON:0006726	UMLS:C1711189
UBERON:0006729	UMLS:C0227530
UBERON:0006743	UMLS:C0175486
UBERON:0006749	UMLS:C0447651
UBERON:0006755	UMLS:C0447650
UBERON:0006761	UMLS:C0085376
UBERON:0006763	UMLS:C1179037
UBERON:0006764	UMLS:C0149562
UBERON:0006767	UMLS:C0015813
UBERON:0006799	UMLS:C0682578
UBERON:0006799	UMLS:C1708242
UBERON:0006801	UMLS:C0223683
UBERON:0006803	UMLS:C0223670
UBERON:0006810	UMLS:C0223710
UBERON:0006821	UMLS:C1184459
UBERON:0006842	UMLS:C0162405
UBERON:0006844	UMLS:C0226994
UBERON:0006849	UMLS:C0036277
UBERON:0006856	UMLS:C0021800
UBERON:0006869	UMLS:C0013782
UBERON:0006871	UMLS:C1517291
UBERON:0006875	UMLS:C1512334
UBERON:0006878	UMLS:C0230963
UBERON:0006907	UMLS:C0242874
UBERON:0006908	UMLS:C0242873
UBERON:0006912	UMLS:C1511195
UBERON:0006914	UMLS:C0221909
UBERON:0006915	UMLS:C0836131
UBERON:0006920	UMLS:C1707950
UBERON:0006922	UMLS:C1707351
UBERON:0006923	UMLS:C1711259
UBERON:0006929	UMLS:C0225337
UBERON:0006946	UMLS:C0228013
UBERON:0006950	UMLS:C1514963
UBERON:0006951	UMLS:C1512780
UBERON:0006952	UMLS:C1518682
UBERON:0006956	UMLS:C1578559
UBERON:0006958	UMLS:C0226659
UBERON:0006960	UMLS:C0737271
UBERON:0006964	UMLS:C0175322
UBERON:0006967	UMLS:C0019939
UBERON:0006971	UMLS:C0003452
UBERON:0006984	UMLS:C1515977
UBERON:0007023	UMLS:C0001675
UBERON:0007026	UMLS:C1514442
UBERON:0007106	UMLS:C0008508
UBERON:0007108	UMLS:C0042541
UBERON:0007111	UMLS:C1514801
UBERON:0007113	UMLS:C0042479
UBERON:0007115	UMLS:C0040455
UBERON:0007118	UMLS:C0041638
UBERON:0007119	UMLS:C0015815
UBERON:0007120	UMLS:C1704302
UBERON:0007122	UMLS:C0231068
UBERON:0007123	UMLS:C0231069
UBERON:0007124	UMLS:C0231070
UBERON:0007125	UMLS:C0231071
UBERON:0007126	UMLS:C1517185
UBERON:0007146	UMLS:C0226233
UBERON:0007149	UMLS:C0226264
UBERON:0007150	UMLS:C0226093
UBERON:0007152	UMLS:C0226861
UBERON:0007154	UMLS:C0226762
UBERON:0007222	UMLS:C0001792
UBERON:0007227	UMLS:C0228757
UBERON:0007228	UMLS:C0042600
UBERON:0007230	UMLS:C0011193
UBERON:0007239	UMLS:C1710627
UBERON:0007250	UMLS:C0229871
UBERON:0007268	UMLS:C1451819
UBERON:0007311	UMLS:C0038056
UBERON:0007311	UMLS:C3179346
UBERON:0007318	UMLS:C0036186
UBERON:0007357	UMLS:C0033745
UBERON:0007358	UMLS:C0000780
UBERON:0007361	UMLS:C0035295
UBERON:0007362	UMLS:C0028972
UBERON:0007365	UMLS:C0035946
UBERON:0007366	UMLS:C0038361
UBERON:0007416	UMLS:C0228515
UBERON:0007440	UMLS:C1514987
UBERON:0007602	UMLS:C0836132
UBERON:0007603	UMLS:C0932055
UBERON:0007610	UMLS:C0085427
UBERON:0007610	UMLS:C0085816
UBERON:0007610	UMLS:C0086835
UBERON:0007612	UMLS:C1707982
UBERON:0007613	UMLS:C1707983
UBERON:0007623	UMLS:C0009424
UBERON:0007623	UMLS:C0043074
UBERON:0007623	UMLS:C0376161
UBERON:0007625	UMLS:C0031907
UBERON:0007633	UMLS:C0228436
UBERON:0007633	UMLS:C1289449
UBERON:0007637	UMLS:C0221922
UBERON:0007639	UMLS:C0228247
UBERON:0007641	UMLS:C0040999
UBERON:0007644	UMLS:C0229745
UBERON:0007650	UMLS:C0014871
UBERON:0007691	UMLS:C0226971
UBERON:0007699	UMLS:C1519456
UBERON:0007712	UMLS:C0501702
UBERON:0007713	UMLS:C0501723
UBERON:0007721	UMLS:C0040356
UBERON:0007722	UMLS:C0016125
UBERON:0007775	UMLS:C0348070
UBERON:0007779	UMLS:C0015388
UBERON:0007779	UMLS:C0015389
UBERON:0007779	UMLS:C0040767
UBERON:0007780	UMLS:C0015388
UBERON:0007780	UMLS:C0015389
UBERON:0007780	UMLS:C0040767
UBERON:0007795	UMLS:C0003964
UBERON:0007798	UMLS:C0489903
UBERON:0007806	UMLS:C1516792
UBERON:0007811	UMLS:C0460004
UBERON:0007812	UMLS:C0039259
UBERON:0007827	UMLS:C0458561
UBERON:0007830	UMLS:C0030786
UBERON:0007831	UMLS:C0427245
UBERON:0007846	UMLS:C0225333
UBERON:0008001	UMLS:C0502414
UBERON:0008199	UMLS:C0008114
UBERON:0008200	UMLS:C0016540
UBERON:0008230	UMLS:C1710422
UBERON:0008281	UMLS:C0040442
UBERON:0008337	UMLS:C0018246
UBERON:0008338	UMLS:C0230463
UBERON:0008447	UMLS:C0039318
UBERON:0008447	UMLS:C1527245
UBERON:0008450	UMLS:C0085221
UBERON:0008488	UMLS:C0224377
UBERON:0008522	UMLS:C0224219
UBERON:0008576	UMLS:C0224183
UBERON:0008577	UMLS:C0224181
UBERON:0008583	UMLS:C1708561
UBERON:0008584	UMLS:C1708562
UBERON:0008593	UMLS:C0224115
UBERON:0008594	UMLS:C0224116
UBERON:0008611	UMLS:C0448350
UBERON:0008612	UMLS:C0932441
UBERON:0008715	UMLS:C1183911
UBERON:0008716	UMLS:C0227608
UBERON:0008772	UMLS:C0932431
UBERON:0008775	UMLS:C0223908
UBERON:0008779	UMLS:C0224348
UBERON:0008780	UMLS:C1516906
UBERON:0008788	UMLS:C0010265
UBERON:0008788	UMLS:C0222724
UBERON:0008791	UMLS:C0227199
UBERON:0008804	UMLS:C1522014
UBERON:0008813	UMLS:C0229512
UBERON:0008814	UMLS:C1519038
UBERON:0008818	UMLS:C0230147
UBERON:0008820	UMLS:C0230148
UBERON:0008821	UMLS:C0230149
UBERON:0008822	UMLS:C0230150
UBERON:0008824	UMLS:C0458632
UBERON:0008826	UMLS:C0034085
UBERON:0008827	UMLS:C0033745
UBERON:0008829	UMLS:C0228473
UBERON:0008829	UMLS:C1289480
UBERON:0008830	UMLS:C0228471
UBERON:0008830	UMLS:C1289476
UBERON:0008830	UMLS:C1708540
UBERON:0008835	UMLS:C1512407
UBERON:0008861	UMLS:C0227239
UBERON:0008867	UMLS:C2826619
UBERON:0008874	UMLS:C0225696
UBERON:0008878	UMLS:C0931849
UBERON:0008883	UMLS:C0682561
UBERON:0008887	UMLS:C0226766
UBERON:0008897	UMLS:C2936407
UBERON:0008915	UMLS:C1325742
UBERON:0008947	UMLS:C1514898
UBERON:0008948	UMLS:C0225756
UBERON:0008949	UMLS:C0225758
UBERON:0008951	UMLS:C1285107
UBERON:0008952	UMLS:C1261076
UBERON:0008953	UMLS:C1261077
UBERON:0008954	UMLS:C0225740
UBERON:0008962	UMLS:C0003793
UBERON:0008971	UMLS:C0227388
UBERON:0008972	UMLS:C1305188
UBERON:0008978	UMLS:C0002759
UBERON:0008982	UMLS:C0015641
UBERON:0008989	UMLS:C0227178
UBERON:0009002	UMLS:C0230984
UBERON:0009025	UMLS:C0447070
UBERON:0009026	UMLS:C0447101
UBERON:0009030	UMLS:C0226670
UBERON:0009032	UMLS:C0226669
UBERON:0009040	UMLS:C0226405
UBERON:0009041	UMLS:C0738891
UBERON:0009050	UMLS:C0175518
UBERON:0009053	UMLS:C0228438
UBERON:0009053	UMLS:C1289450
UBERON:0009060	UMLS:C0001878
UBERON:0009098	UMLS:C1514389
UBERON:0009117	UMLS:C1512703
UBERON:0009133	UMLS:C1283968
UBERON:0009149	UMLS:C1517292
UBERON:0009195	UMLS:C1288337
UBERON:0009210	UMLS:C1519040
UBERON:0009471	UMLS:C0226952
UBERON:0009472	UMLS:C0004454
UBERON:0009472	UMLS:C4018906
UBERON:0009472	UMLS:C4018983
UBERON:0009564	UMLS:C0008919
UBERON:0009564	UMLS:C0019908
UBERON:0009564	UMLS:C0019909
UBERON:0009565	UMLS:C0222001
UBERON:0009567	UMLS:C0222007
UBERON:0009573	UMLS:C0262332
UBERON:0009623	UMLS:C0037940
UBERON:0009623	UMLS:C0205955
UBERON:0009623	UMLS:C0205956
UBERON:0009624	UMLS:C0228897
UBERON:0009625	UMLS:C0228922
UBERON:0009629	UMLS:C0228967
UBERON:0009631	UMLS:C0581666
UBERON:0009632	UMLS:C0581631
UBERON:0009633	UMLS:C0581672
UBERON:0009635	UMLS:C1518887
UBERON:0009645	UMLS:C2698103
UBERON:0009646	UMLS:C1708762
UBERON:0009647	UMLS:C1711401
UBERON:0009648	UMLS:C1707991
UBERON:0009650	UMLS:C1511525
UBERON:0009651	UMLS:C1709901
UBERON:0009652	UMLS:C1707051
UBERON:0009653	UMLS:C1710455
UBERON:0009654	UMLS:C1706783
UBERON:0009655	UMLS:C1706858
UBERON:0009657	UMLS:C1708633
UBERON:0009658	UMLS:C1709455
UBERON:0009659	UMLS:C0226409
UBERON:0009687	UMLS:C0226660
UBERON:0009688	UMLS:C0149573
UBERON:0009689	UMLS:C0226245
UBERON:0009836	UMLS:C0262239
UBERON:0009853	UMLS:C0227813
UBERON:0009857	UMLS:C0228158
UBERON:0009859	UMLS:C0222658
UBERON:0009882	UMLS:C0227428
UBERON:0009911	UMLS:C0921005
UBERON:0009913	UMLS:C0736382
UBERON:0009967	UMLS:C1179415
UBERON:0009976	UMLS:C1512570
UBERON:0009978	UMLS:C0222681
UBERON:0009979	UMLS:C0524414
UBERON:0009993	UMLS:C1514421
UBERON:0009994	UMLS:C1519213
UBERON:0009995	UMLS:C1515280
UBERON:0010008	UMLS:C0242769
UBERON:0010010	UMLS:C0004788
UBERON:0010011	UMLS:C0004781
UBERON:0010020	UMLS:C1284046
UBERON:0010032	UMLS:C0226946
UBERON:0010033	UMLS:C0226958
UBERON:0010038	UMLS:C0017130
UBERON:0010074	UMLS:C0008539
UBERON:0010077	UMLS:C0682577
UBERON:0010143	UMLS:C0036614
UBERON:0010143	UMLS:C0227987
UBERON:0010145	UMLS:C0221315
UBERON:0010163	UMLS:C0015420
UBERON:0010176	UMLS:C0278431
UBERON:0010185	UMLS:C0227880
UBERON:0010186	UMLS:C1314737
UBERON:0010207	UMLS:C0028058
UBERON:0010211	UMLS:C0018180
UBERON:0010239	UMLS:C0227374
UBERON:0010240	UMLS:C2700338
UBERON:0010249	UMLS:C0221310
UBERON:0010251	UMLS:C0226187
UBERON:0010292	UMLS:C0229109
UBERON:0010295	UMLS:C1704397
UBERON:0010306	UMLS:C0229275
UBERON:0010356	UMLS:C1184750
UBERON:0010365	UMLS:C1519551
UBERON:0010370	UMLS:C0447138
UBERON:0010373	UMLS:C0227580
UBERON:0010391	UMLS:C0227822
UBERON:0010398	UMLS:C1710157
UBERON:0010399	UMLS:C1710159
UBERON:0010400	UMLS:C1710160
UBERON:0010408	UMLS:C0226116
UBERON:0010428	UMLS:C0222649
UBERON:0010437	UMLS:C1710708
UBERON:0010467	UMLS:C1515272
UBERON:0010496	UMLS:C0224231
UBERON:0010498	UMLS:C0836138
UBERON:0010498	UMLS:C1514590
UBERON:0010499	UMLS:C0506992
UBERON:0010505	UMLS:C1518991
UBERON:0010506	UMLS:C1513121
UBERON:0010545	UMLS:C0025590
UBERON:0010721	UMLS:C1511560
UBERON:0010749	UMLS:C1513291
UBERON:0010754	UMLS:C0282491
UBERON:0010755	UMLS:C1512987
UBERON:0010757	UMLS:C1709954
UBERON:0010887	UMLS:C0229312
UBERON:0010921	UMLS:C0225534
UBERON:0010925	UMLS:C0225535
UBERON:0010926	UMLS:C0458565
UBERON:0010927	UMLS:C0224182
UBERON:0010928	UMLS:C0224214
UBERON:0010932	UMLS:C0448336
UBERON:0010937	UMLS:C1521985
UBERON:0010946	UMLS:C1518531
UBERON:0010949	UMLS:C1710196
UBERON:0010958	UMLS:C1510945
UBERON:0010959	UMLS:C0448281
UBERON:0010996	UMLS:C0007303
UBERON:0011016	UMLS:C0224374
UBERON:0011025	UMLS:C0224177
UBERON:0011043	UMLS:C0224421
UBERON:0011048	UMLS:C1518529
UBERON:0011049	UMLS:C1519874
UBERON:0011050	UMLS:C0459953
UBERON:0011107	UMLS:C0827002
UBERON:0011119	UMLS:C0224620
UBERON:0011121	UMLS:C0225540
UBERON:0011122	UMLS:C0225555
UBERON:0011123	UMLS:C1456798
UBERON:0011132	UMLS:C1262468
UBERON:0011150	UMLS:C0017558
UBERON:0011155	UMLS:C1515104
UBERON:0011165	UMLS:C0227182
UBERON:0011183	UMLS:C1522442
UBERON:0011184	UMLS:C2826787
UBERON:0011185	UMLS:C1517464
UBERON:0011186	UMLS:C1306642
UBERON:0011187	UMLS:C1512275
UBERON:0011188	UMLS:C0223687
UBERON:0011189	UMLS:C1708644
UBERON:0011190	UMLS:C0221991
UBERON:0011194	UMLS:C1709326
UBERON:0011197	UMLS:C1709466
UBERON:0011198	UMLS:C0734205
UBERON:0011199	UMLS:C0227736
UBERON:0011200	UMLS:C0224593
UBERON:0011201	UMLS:C0227269
UBERON:0011202	UMLS:C1711256
UBERON:0011204	UMLS:C0230301
UBERON:0011219	UMLS:C1708736
UBERON:0011220	UMLS:C0446908
UBERON:0011236	UMLS:C1511746
UBERON:0011252	UMLS:C0036294
UBERON:0011253	UMLS:C0162322
UBERON:0011311	UMLS:C0225515
UBERON:0011319	UMLS:C0376491
UBERON:0011364	UMLS:C1707412
UBERON:0011366	UMLS:C1707411
UBERON:0011369	UMLS:C1709311
UBERON:0011376	UMLS:C1708463
UBERON:0011379	UMLS:C1707060
UBERON:0011383	UMLS:C1711328
UBERON:0011385	UMLS:C1709470
UBERON:0011387	UMLS:C1707495
UBERON:0011392	UMLS:C1512870
UBERON:0011464	UMLS:C1708693
UBERON:0011576	UMLS:C2826587
UBERON:0011698	UMLS:C1513298
UBERON:0011757	UMLS:C1514448
UBERON:0011818	UMLS:C0278403
UBERON:0011822	UMLS:C0738366
UBERON:0011823	UMLS:C1511770
UBERON:0011825	UMLS:C1253917
UBERON:0011827	UMLS:C0929386
UBERON:0011859	UMLS:C0149591
UBERON:0011860	UMLS:C0969669
UBERON:0011873	UMLS:C0699803
UBERON:0011874	UMLS:C0224520
UBERON:0011895	UMLS:C0504097
UBERON:0011899	UMLS:C0504096
UBERON:0011900	UMLS:C0224087
UBERON:0011924	UMLS:C0004384
UBERON:0011926	UMLS:C0206254
UBERON:0011929	UMLS:C0206252
UBERON:0011953	UMLS:C0227197
UBERON:0012071	UMLS:C1518857
UBERON:0012168	UMLS:C0015925
UBERON:0012168	UMLS:C0162371
UBERON:0012172	UMLS:C1514976
UBERON:0012180	UMLS:C1522650
UBERON:0012181	UMLS:C0229876
UBERON:0012186	UMLS:C1512279
UBERON:0012187	UMLS:C1708100
UBERON:0012193	UMLS:C1709532
UBERON:0012194	UMLS:C1515066
UBERON:0012236	UMLS:C0229761
UBERON:0012247	UMLS:C2724437
UBERON:0012249	UMLS:C0227829
UBERON:0012250	UMLS:C1707350
UBERON:0012273	UMLS:C1882332
UBERON:0012278	UMLS:C1522269
UBERON:0012279	UMLS:C0030419
UBERON:0012281	UMLS:C0031021
UBERON:0012302	UMLS:C0458453
UBERON:0012320	UMLS:C1707349
UBERON:0012330	UMLS:C2698431
UBERON:0012332	UMLS:C0006205
UBERON:0012337	UMLS:C0007458
UBERON:0012337	UMLS:C0016109
UBERON:0012375	UMLS:C0225334
UBERON:0012376	UMLS:C0226920
UBERON:0012378	UMLS:C1288327
UBERON:0012423	UMLS:C0026049
UBERON:0012423	UMLS:C1318418
UBERON:0012429	UMLS:C0229619
UBERON:0012450	UMLS:C0205831
UBERON:0012451	UMLS:C0682664
UBERON:0012453	UMLS:C0027747
UBERON:0012457	UMLS:C0035943
UBERON:0012471	UMLS:C0230232
UBERON:0012652	UMLS:C1711309
UBERON:0013138	UMLS:C1261099
UBERON:0013139	UMLS:C0230238
UBERON:0013140	UMLS:C0447117
UBERON:0013151	UMLS:C0226164
UBERON:0013153	UMLS:C0228130
UBERON:0013168	UMLS:C0225514
UBERON:0013171	UMLS:C0225542
UBERON:0013172	UMLS:C0225543
UBERON:0013173	UMLS:C1510916
UBERON:0013191	UMLS:C0227878
UBERON:0013192	UMLS:C0227879
UBERON:0013196	UMLS:C0043220
UBERON:0013203	UMLS:C0230189
UBERON:0013211	UMLS:C0229352
UBERON:0013226	UMLS:C0266586
UBERON:0013244	UMLS:C1519928
UBERON:0013245	UMLS:C1519330
UBERON:0013411	UMLS:C0230041
UBERON:0013454	UMLS:C1519450
UBERON:0013463	UMLS:C0230010
UBERON:0013472	UMLS:C0227187
UBERON:0013473	UMLS:C0227191
UBERON:0013474	UMLS:C0227189
UBERON:0013487	UMLS:C1516920
UBERON:0013501	UMLS:C1516658
UBERON:0013528	UMLS:C1272533
UBERON:0013533	UMLS:C1272524
UBERON:0013535	UMLS:C1272526
UBERON:0013538	UMLS:C1272529
UBERON:0013539	UMLS:C1272530
UBERON:0013540	UMLS:C1272531
UBERON:0013541	UMLS:C1272532
UBERON:0013543	UMLS:C1272534
UBERON:0013550	UMLS:C1272537
UBERON:0013551	UMLS:C1272538
UBERON:0013552	UMLS:C1272539
UBERON:0013553	UMLS:C1272540
UBERON:0013554	UMLS:C1272541
UBERON:0013556	UMLS:C1272543
UBERON:0013558	UMLS:C0175194
UBERON:0013559	UMLS:C0598377
UBERON:0013560	UMLS:C1272493
UBERON:0013561	UMLS:C1272506
UBERON:0013573	UMLS:C1272501
UBERON:0013648	UMLS:C0226149
UBERON:0013691	UMLS:C0006497
UBERON:0013691	UMLS:C0282082
UBERON:0013698	UMLS:C1305636
UBERON:0013704	UMLS:C1518428
UBERON:0013760	UMLS:C1512165
UBERON:0014169	UMLS:C0815010
UBERON:0014385	UMLS:C1510944
UBERON:0014450	UMLS:C0175358
UBERON:0014452	UMLS:C1179150
UBERON:0014456	UMLS:C0230197
UBERON:0014539	UMLS:C0175237
UBERON:0014540	UMLS:C0228472
UBERON:0014541	UMLS:C0228637
UBERON:0014542	UMLS:C0228620
UBERON:0014543	UMLS:C0228644
UBERON:0014544	UMLS:C0262269
UBERON:0014607	UMLS:C0228631
UBERON:0014607	UMLS:C1288551
UBERON:0014608	UMLS:C1110643
UBERON:0014609	UMLS:C0228628
UBERON:0014610	UMLS:C0228632
UBERON:0014610	UMLS:C1288552
UBERON:0014611	UMLS:C0228629
UBERON:0014612	UMLS:C0228630
UBERON:0014612	UMLS:C1288554
UBERON:0014613	UMLS:C0228610
UBERON:0014614	UMLS:C0228616
UBERON:0014616	UMLS:C1288559
UBERON:0014617	UMLS:C0228639
UBERON:0014618	UMLS:C0228199
UBERON:0014619	UMLS:C0228614
UBERON:0014619	UMLS:C1278739
UBERON:0014620	UMLS:C0228611
UBERON:0014621	UMLS:C0228615
UBERON:0014621	UMLS:C1278740
UBERON:0014622	UMLS:C0228612
UBERON:0014623	UMLS:C0228613
UBERON:0014624	UMLS:C0458781
UBERON:0014626	UMLS:C0458766
UBERON:0014628	UMLS:C0458761
UBERON:0014629	UMLS:C0458768
UBERON:0014630	UMLS:C0228572
UBERON:0014631	UMLS:C0228573
UBERON:0014632	UMLS:C0228647
UBERON:0014633	UMLS:C0228648
UBERON:0014633	UMLS:C1282211
UBERON:0014634	UMLS:C1278750
UBERON:0014635	UMLS:C1278751
UBERON:0014636	UMLS:C0228627
UBERON:0014637	UMLS:C0228633
UBERON:0014637	UMLS:C1288557
UBERON:0014638	UMLS:C1282146
UBERON:0014639	UMLS:C0459388
UBERON:0014640	UMLS:C1110642
UBERON:0014730	UMLS:C0222673
UBERON:0014730	UMLS:C0824691
UBERON:0014730	UMLS:C1518964
UBERON:0014730	UMLS:C4082189
UBERON:0014892	UMLS:C0242690
UBERON:0014892	UMLS:C0242691
UBERON:0014892	UMLS:C0242692
UBERON:0014892	UMLS:C0242693
UBERON:0014892	UMLS:C0242694
UBERON:0014908	UMLS:C0007764
UBERON:0015875	UMLS:C0018870
UBERON:0015875	UMLS:C4082813
UBERON:0016490	UMLS:C0587901
UBERON:0016525	UMLS:C0016733
UBERON:0016525	UMLS:C1268977
UBERON:0018141	UMLS:C0162436
UBERON:0034728	UMLS:C0206250
UBERON:0034728	UMLS:C0206251
UBERON:0034931	UMLS:C0524810
UBERON:1000021	UMLS:C0222084
UBERON:1000022	UMLS:C0687056
UBERON:1000023	UMLS:C0229691
UBERON:2005259	UMLS:C1179614
UBERON:2005260	UMLS:C1179615
